id,video_id,start_frame,end_frame,class,total_frames,fps
4035,train1342,50,88,16,153,30.0
4036,train1343,0,235,12,236,29.0
4037,train1343,62,126,8,236,29.0
4038,train1344,0,238,25,239,30.0
4039,train1344,0,238,22,239,30.0
4040,train1344,0,37,5,239,30.0
4041,train1344,35,120,6,239,30.0
4042,train1345,0,110,19,403,30.0
4043,train1345,0,85,8,403,30.0
4044,train1345,85,197,7,403,30.0
4045,train1346,0,116,26,310,30.0
4046,train1346,110,309,21,310,30.0
4047,train1347,128,147,48,279,30.0
4048,train1347,155,274,12,279,30.0
4049,train1347,112,160,7,279,30.0
4050,train1348,146,249,24,251,30.0
4051,train1348,0,149,50,251,30.0
4052,train1348,142,249,21,251,30.0
4053,train1348,0,49,7,251,30.0
4054,train1349,0,270,8,271,30.0
4055,train1349,257,270,19,271,30.0
4056,train1350,0,348,31,349,30.0
4057,train1350,174,263,5,349,30.0
4058,train1350,0,348,24,349,30.0
4059,train1351,0,90,19,324,30.0
4060,train1351,86,323,49,324,30.0
4061,train1351,0,30,7,324,30.0
4062,train1351,126,159,7,324,30.0
4063,train1351,260,321,7,324,30.0
4064,train1352,14,72,10,397,29.0
4065,train1352,147,239,8,397,29.0
4066,train1352,247,299,7,397,29.0
4067,train1353,15,51,43,182,30.0
4068,train1353,27,120,25,182,30.0
4069,train1353,106,157,8,182,30.0
4070,train1354,0,114,12,364,30.0
4071,train1354,189,270,5,364,30.0
4072,train1355,116,213,44,283,30.0
4073,train1355,69,132,8,283,30.0
4074,train1356,0,52,9,370,30.0
4075,train1356,0,368,21,370,30.0
4076,train1357,164,192,8,326,30.0
4077,train1357,51,321,21,326,30.0
4078,train1358,0,336,11,337,30.0
4079,train1358,0,293,0,337,30.0
4080,train1358,213,336,9,337,30.0
4081,train1359,165,243,21,254,30.0
4082,train1359,237,249,8,254,30.0
4083,train1360,107,144,49,153,30.0
4084,train1360,113,152,2,153,30.0
4085,train1361,20,340,49,342,30.0
4086,train1361,0,128,8,342,30.0
4087,train1361,167,218,8,342,30.0
4088,train1362,279,339,23,341,30.0
4089,train1362,0,339,24,341,30.0
4090,train1363,17,74,19,179,30.0
4091,train1363,100,161,0,179,30.0
4092,train1363,72,112,10,179,30.0
4093,train1364,0,162,24,322,30.0
4094,train1364,29,321,21,322,30.0
4095,train1365,3,59,32,176,30.0
4096,train1365,56,170,11,176,30.0
4097,train1365,125,148,8,176,30.0
4098,train1366,0,142,19,416,30.0
4099,train1366,218,415,48,416,30.0
4100,train1366,206,413,8,416,30.0
4101,train1367,0,423,21,430,30.0
4102,train1367,345,368,9,430,30.0
4103,train1368,132,209,8,311,29.0
4104,train1368,42,137,24,311,29.0
4105,train1369,0,122,9,244,30.0
4106,train1369,15,87,49,244,30.0
4107,train1370,0,96,8,307,30.0
4108,train1370,99,150,8,307,30.0
4109,train1370,0,18,22,307,30.0
4110,train1370,24,101,17,307,30.0
4111,train1370,119,180,17,307,30.0
4112,train1370,185,305,17,307,30.0
4113,train1370,0,104,0,307,30.0
4114,train1371,0,247,8,378,30.0
4115,train1371,185,374,22,378,30.0
4116,train1371,185,272,6,378,30.0
4117,train1372,177,363,19,408,30.0
4118,train1372,168,243,9,408,30.0
4119,train1373,117,206,49,303,30.0
4120,train1373,54,102,9,303,30.0
4121,train1374,0,145,27,256,30.0
4122,train1374,105,254,9,256,30.0
4123,train1375,93,103,5,154,30.0
4124,train1375,103,124,10,154,30.0
4125,train1376,36,86,8,361,29.0
4126,train1376,86,137,30,361,29.0
4127,train1376,125,178,13,361,29.0
4128,train1376,70,180,0,361,29.0
4129,train1377,2,90,19,250,30.0
4130,train1377,114,138,48,250,30.0
4131,train1377,189,233,19,250,30.0
4132,train1377,47,129,10,250,30.0
4133,train1378,95,138,49,223,30.0
4134,train1378,67,95,9,223,30.0
4135,train1378,117,210,0,223,30.0
4136,train1379,0,36,43,430,30.0
4137,train1379,48,114,44,430,30.0
4138,train1379,122,254,44,430,30.0
4139,train1379,311,428,0,430,30.0
4140,train1379,0,390,24,430,30.0
4141,train1379,0,428,24,430,30.0
4142,train1380,89,182,8,326,29.0
4143,train1380,4,325,21,326,29.0
4144,train1381,0,300,12,301,30.0
4145,train1381,0,138,8,301,30.0
4146,train1382,0,166,49,289,29.0
4147,train1382,165,287,12,289,29.0
4148,train1382,142,173,30,289,29.0
4149,train1382,0,69,7,289,29.0
4150,train1383,0,321,25,325,30.0
4151,train1383,71,92,8,325,30.0
4152,train1383,225,281,9,325,30.0
4153,train1384,0,29,24,362,30.0
4154,train1384,330,361,24,362,30.0
4155,train1384,112,212,10,362,30.0
4156,train1384,242,343,7,362,30.0
4157,train1384,0,361,49,362,30.0
4158,train1385,75,155,10,311,30.0
4159,train1385,153,216,9,311,30.0
4160,train1385,234,306,4,311,30.0
4161,train1386,0,107,24,377,30.0
4162,train1386,190,290,10,377,30.0
4163,train1386,320,376,7,377,30.0
4164,train1386,0,376,49,377,30.0
4165,train1387,0,76,8,296,30.0
4166,train1387,0,295,8,296,30.0
4167,train1388,233,290,15,422,30.0
4168,train1388,0,417,7,422,30.0
4169,train1389,6,81,12,318,30.0
4170,train1389,114,317,22,318,30.0
4171,train1389,102,317,24,318,30.0
4172,train1390,0,420,21,422,30.0
4173,train1390,294,336,9,422,30.0
4174,train1391,40,86,28,374,30.0
4175,train1391,85,349,24,374,30.0
4176,train1391,68,108,7,374,30.0
4177,train1392,2,210,27,339,30.0
4178,train1392,11,173,4,339,30.0
4179,train1392,237,338,7,339,30.0
4180,train1393,0,21,49,151,30.0
4181,train1393,19,39,36,151,30.0
4182,train1394,0,201,10,406,30.0
4183,train1394,198,405,8,406,30.0
4184,train1395,38,203,5,436,30.0
4185,train1395,90,213,41,436,30.0
4186,train1395,272,434,22,436,30.0
4187,train1395,0,435,24,436,30.0
4188,train1396,20,64,20,326,30.0
4189,train1396,62,249,23,326,30.0
4190,train1396,213,321,49,326,30.0
4191,train1396,237,270,9,326,30.0
4192,train1397,0,104,9,345,30.0
4193,train1397,108,343,8,345,30.0
4194,train1398,80,276,1,388,29.0
4195,train1398,190,307,8,388,29.0
4196,train1398,295,386,19,388,29.0
4197,train1399,66,90,9,237,30.0
4198,train1399,3,123,24,237,30.0
4199,train1400,105,276,23,430,30.0
4200,train1400,300,417,23,430,30.0
4201,train1400,191,369,8,430,30.0
4202,train1401,89,204,9,406,30.0
4203,train1401,264,330,8,406,30.0
4204,train1401,303,404,5,406,30.0
4205,train1401,0,66,13,406,30.0
4206,train1401,2,404,31,406,30.0
4207,train1402,12,29,30,151,30.0
4208,train1402,29,69,37,151,30.0
4209,train1403,0,354,25,358,30.0
4210,train1403,27,56,10,358,30.0
4211,train1403,80,117,9,358,30.0
4212,train1403,207,261,24,358,30.0
4213,train1404,0,146,24,186,30.0
4214,train1404,110,155,8,186,30.0
4215,train1405,22,41,5,267,29.0
4216,train1405,0,266,23,267,29.0
4217,train1406,0,72,49,151,30.0
4218,train1406,0,74,1,151,30.0
4219,train1407,0,383,19,385,29.0
4220,train1407,359,383,30,385,29.0
4221,train1408,0,431,17,433,30.0
4222,train1408,0,106,19,433,30.0
4223,train1409,107,222,19,311,30.0
4224,train1409,0,66,9,311,30.0
4225,train1409,54,237,6,311,30.0
4226,train1410,0,89,19,364,30.0
4227,train1410,84,171,48,364,30.0
4228,train1410,9,78,7,364,30.0
4229,train1410,135,278,0,364,30.0
4230,train1410,278,363,1,364,30.0
4231,train1411,0,426,12,427,29.0
4232,train1411,42,78,10,427,29.0
4233,train1411,211,257,8,427,29.0
4234,train1412,0,315,7,389,30.0
4235,train1412,191,243,10,389,30.0
4236,train1412,0,386,37,389,30.0
4237,train1412,0,386,25,389,30.0
4238,train1413,10,71,19,163,30.0
4239,train1413,71,86,48,163,30.0
4240,train1413,90,118,48,163,30.0
4241,train1413,59,91,7,163,30.0
4242,train1414,0,247,21,248,30.0
4243,train1414,21,247,8,248,30.0
4244,train1415,23,68,49,154,30.0
4245,train1415,30,60,29,154,30.0
4246,train1416,0,312,25,317,30.0
4247,train1416,152,189,10,317,30.0
4248,train1417,24,141,8,302,30.0
4249,train1417,177,252,9,302,30.0
4250,train1417,177,252,2,302,30.0
4251,train1417,0,300,21,302,30.0
4252,train1418,0,332,28,333,30.0
4253,train1418,0,216,13,333,30.0
4254,train1418,216,332,49,333,30.0
4255,train1418,141,179,9,333,30.0
4256,train1418,308,332,9,333,30.0
4257,train1419,221,371,19,376,30.0
4258,train1419,41,241,8,376,30.0
4259,train1420,0,303,21,304,30.0
4260,train1420,233,303,7,304,30.0
4261,train1421,0,147,24,310,30.0
4262,train1421,270,305,26,310,30.0
4263,train1421,33,95,11,310,30.0
4264,train1421,153,246,37,310,30.0
4265,train1422,278,320,25,324,30.0
4266,train1422,53,158,19,324,30.0
4267,train1422,158,207,20,324,30.0
4268,train1422,24,47,7,324,30.0
4269,train1422,63,93,2,324,30.0
4270,train1422,137,168,8,324,30.0
4271,train1422,230,270,10,324,30.0
4272,train1423,114,154,47,232,29.0
4273,train1423,154,230,38,232,29.0
4274,train1424,0,231,21,244,30.0
4275,train1424,48,105,8,244,30.0
4276,train1424,147,216,7,244,30.0
4277,train1425,2,42,10,238,30.0
4278,train1425,42,120,24,238,30.0
4279,train1426,0,288,0,383,30.0
4280,train1426,192,381,37,383,30.0
4281,train1427,0,186,29,367,30.0
4282,train1427,0,69,49,367,30.0
4283,train1427,180,365,21,367,30.0
4284,train1427,44,92,7,367,30.0
4285,train1427,260,365,0,367,30.0
4286,train1428,0,375,21,376,30.0
4287,train1428,15,81,8,376,30.0
4288,train1429,0,393,25,397,30.0
4289,train1429,162,218,21,397,30.0
4290,train1430,17,65,4,424,30.0
4291,train1430,131,203,30,424,30.0
4292,train1430,248,270,8,424,30.0
4293,train1430,0,423,21,424,30.0
4294,train1431,0,93,21,239,30.0
4295,train1431,90,238,44,239,30.0
4296,train1432,113,240,19,303,30.0
4297,train1432,240,265,48,303,30.0
4298,train1433,0,311,24,313,30.0
4299,train1433,0,41,7,313,30.0
4300,train1434,0,159,22,319,30.0
4301,train1434,157,318,29,319,30.0
4302,train1435,137,189,8,385,30.0
4303,train1435,335,381,9,385,30.0
4304,train1435,0,231,12,385,30.0
4305,train1435,231,297,41,385,30.0
4306,train1435,0,383,25,385,30.0
4307,train1436,132,234,9,271,30.0
4308,train1436,227,267,49,271,30.0
4309,train1437,0,387,12,389,29.0
4310,train1437,152,187,10,389,29.0
4311,train1437,191,242,7,389,29.0
4312,train1438,123,171,1,264,30.0
4313,train1438,147,176,10,264,30.0
4314,train1439,5,132,19,199,30.0
4315,train1439,41,153,10,199,30.0
4316,train1440,0,35,9,424,30.0
4317,train1440,5,423,11,424,30.0
4318,train1441,2,71,17,348,30.0
4319,train1441,58,131,9,348,30.0
4320,train1441,135,175,9,348,30.0
4321,train1441,175,257,8,348,30.0
4322,train1441,197,346,17,348,30.0
4323,train1442,0,275,19,438,30.0
4324,train1442,278,436,19,438,30.0
4325,train1443,15,32,9,343,29.0
4326,train1443,168,220,10,343,29.0
4327,train1443,0,227,21,343,29.0
4328,train1443,227,342,23,343,29.0
4329,train1444,0,339,49,341,30.0
4330,train1444,75,100,5,341,30.0
4331,train1445,116,153,8,240,30.0
4332,train1445,153,236,49,240,30.0
4333,train1446,0,420,12,421,30.0
4334,train1446,0,31,8,421,30.0
4335,train1447,122,324,25,328,30.0
4336,train1447,0,327,21,328,30.0
4337,train1447,37,100,5,328,30.0
4338,train1447,116,160,8,328,30.0
4339,train1447,230,261,8,328,30.0
4340,train1448,89,148,8,185,30.0
4341,train1448,148,181,10,185,30.0
4342,train1449,106,171,8,218,30.0
4343,train1449,121,216,22,218,30.0
4344,train1450,0,336,19,337,30.0
4345,train1450,2,71,7,337,30.0
4346,train1450,172,336,9,337,30.0
4347,train1451,61,117,8,240,29.0
4348,train1451,116,181,9,240,29.0
4349,train1451,62,85,19,240,29.0
4350,train1452,0,158,11,361,29.0
4351,train1452,178,193,41,361,29.0
4352,train1452,243,358,11,361,29.0
4353,train1452,0,46,8,361,29.0
4354,train1453,152,200,43,303,30.0
4355,train1453,236,301,49,303,30.0
4356,train1453,0,84,9,303,30.0
4357,train1453,81,301,8,303,30.0
4358,train1454,0,437,24,439,30.0
4359,train1454,2,164,9,439,30.0
4360,train1454,221,437,8,439,30.0
4361,train1455,274,343,49,412,30.0
4362,train1455,279,287,8,412,30.0
4363,train1455,0,82,8,412,30.0
4364,train1455,278,410,9,412,30.0
4365,train1455,88,269,8,412,30.0
4366,train1456,0,343,21,345,30.0
4367,train1456,59,343,24,345,30.0
4368,train1456,20,51,8,345,30.0
4369,train1456,224,255,8,345,30.0
4370,train1457,0,297,24,298,30.0
4371,train1457,0,146,48,298,30.0
4372,train1457,98,135,8,298,30.0
4373,train1458,0,358,12,361,30.0
4374,train1458,176,193,30,361,30.0
4375,train1458,158,184,7,361,30.0
4376,train1459,84,249,22,378,30.0
4377,train1459,252,338,22,378,30.0
4378,train1460,0,328,49,330,30.0
4379,train1460,0,71,8,330,30.0
4380,train1460,110,161,8,330,30.0
4381,train1460,282,326,7,330,30.0
4382,train1461,165,281,9,424,30.0
4383,train1461,0,222,21,424,30.0
4384,train1461,221,272,8,424,30.0
4385,train1462,0,399,12,401,29.0
4386,train1462,163,198,10,401,29.0
4387,train1462,203,253,7,401,29.0
4388,train1463,33,166,29,407,29.0
4389,train1463,0,180,0,407,29.0
4390,train1463,121,406,21,407,29.0
4391,train1464,0,357,12,361,29.0
4392,train1464,75,176,10,361,29.0
4393,train1464,207,236,9,361,29.0
4394,train1465,0,261,24,263,30.0
4395,train1465,0,261,8,263,30.0
4396,train1466,0,102,22,268,30.0
4397,train1466,102,180,49,268,30.0
4398,train1466,180,212,9,268,30.0
4399,train1467,0,358,21,400,29.0
4400,train1467,355,399,48,400,29.0
4401,train1468,347,405,27,410,30.0
4402,train1468,201,357,1,410,30.0
4403,train1469,27,432,21,437,30.0
4404,train1469,40,91,8,437,30.0
4405,train1469,177,226,8,437,30.0
4406,train1469,318,432,9,437,30.0
4407,train1470,88,132,19,151,30.0
4408,train1470,89,148,8,151,30.0
4409,train1471,64,142,0,419,29.0
4410,train1471,23,44,9,419,29.0
4411,train1471,227,261,10,419,29.0
4412,train1471,396,417,41,419,29.0
4413,train1472,0,240,19,242,29.0
4414,train1472,0,18,6,242,29.0
4415,train1473,0,216,11,337,29.0
4416,train1473,311,335,49,337,29.0
4417,train1473,0,36,8,337,29.0
4418,train1473,73,104,6,337,29.0
4419,train1473,170,207,7,337,29.0
4420,train1473,77,113,7,337,29.0
4421,train1474,0,353,49,355,30.0
4422,train1474,83,126,10,355,30.0
4423,train1475,192,387,24,390,30.0
4424,train1475,0,21,8,390,30.0
4425,train1475,96,174,8,390,30.0
4426,train1475,263,323,8,390,30.0
4427,train1476,44,69,9,148,29.0
4428,train1476,69,90,8,148,29.0
4429,train1477,213,253,10,300,30.0
4430,train1477,71,295,7,300,30.0
4431,train1477,0,295,37,300,30.0
4432,train1477,0,295,25,300,30.0
4433,train1478,42,91,8,372,29.0
4434,train1478,91,143,30,372,29.0
4435,train1478,131,183,13,372,29.0
4436,train1478,76,186,0,372,29.0
4437,train1479,0,109,8,321,30.0
4438,train1479,145,289,9,321,30.0
4439,train1479,295,319,8,321,30.0
4440,train1479,0,71,19,321,30.0
4441,train1479,80,158,15,321,30.0
4442,train1479,239,319,19,321,30.0
4443,train1480,80,206,39,390,30.0
4444,train1480,161,209,48,390,30.0
4445,train1480,209,275,1,390,30.0
4446,train1481,16,378,24,388,30.0
4447,train1481,294,313,19,388,30.0
4448,train1481,0,24,9,388,30.0
4449,train1481,54,84,8,388,30.0
4450,train1481,343,387,9,388,30.0
4451,train1482,0,107,32,334,30.0
4452,train1482,273,333,15,334,30.0
4453,train1482,0,315,7,334,30.0
4454,train1483,0,31,48,421,30.0
4455,train1483,12,95,49,421,30.0
4456,train1483,71,108,48,421,30.0
4457,train1483,94,138,8,421,30.0
4458,train1483,98,419,24,421,30.0
4459,train1484,0,124,21,301,29.0
4460,train1484,31,66,8,301,29.0
4461,train1484,103,147,29,301,29.0
4462,train1484,147,180,13,301,29.0
4463,train1484,179,224,14,301,29.0
4464,train1484,222,298,49,301,29.0
4465,train1484,231,298,0,301,29.0
4466,train1485,110,428,24,431,30.0
4467,train1485,0,113,50,431,30.0
4468,train1485,105,213,21,431,30.0
4469,train1485,0,12,7,431,30.0
4470,train1485,411,429,7,431,30.0
4471,train1486,0,139,9,249,29.0
4472,train1486,0,248,21,249,29.0
4473,train1487,0,28,17,395,30.0
4474,train1487,0,75,1,395,30.0
4475,train1487,57,394,6,395,30.0
4476,train1488,0,245,49,247,30.0
4477,train1488,191,245,10,247,30.0
4478,train1489,101,128,8,210,30.0
4479,train1489,128,206,9,210,30.0
4480,train1490,221,272,30,408,30.0
4481,train1490,27,206,49,408,30.0
4482,train1490,2,27,7,408,30.0
4483,train1490,23,72,1,408,30.0
4484,train1490,216,258,10,408,30.0
4485,train1491,0,267,19,268,30.0
4486,train1491,240,267,9,268,30.0
4487,train1492,60,218,49,240,30.0
4488,train1492,60,104,9,240,30.0
4489,train1492,182,200,8,240,30.0
4490,train1493,47,249,25,382,30.0
4491,train1493,0,381,21,382,30.0
4492,train1493,0,25,5,382,30.0
4493,train1493,41,85,8,382,30.0
4494,train1493,155,186,8,382,30.0
4495,train1493,328,378,9,382,30.0
4496,train1494,165,242,7,444,30.0
4497,train1494,227,387,22,444,30.0
4498,train1495,0,66,22,287,30.0
4499,train1495,118,286,24,287,30.0
4500,train1496,0,375,21,377,30.0
4501,train1496,0,251,24,377,30.0
4502,train1496,57,192,10,377,30.0
4503,train1496,189,375,50,377,30.0
4504,train1497,0,372,28,374,30.0
4505,train1497,0,185,21,374,30.0
4506,train1497,189,275,22,374,30.0
4507,train1497,275,372,13,374,30.0
4508,train1497,42,87,9,374,30.0
4509,train1498,47,185,49,193,30.0
4510,train1498,79,122,30,193,30.0
4511,train1498,70,130,2,193,30.0
4512,train1499,0,401,9,403,30.0
4513,train1499,378,401,8,403,30.0
4514,train1500,35,78,49,154,30.0
4515,train1500,29,74,2,154,30.0
4516,train1501,36,80,8,438,30.0
4517,train1501,248,299,8,438,30.0
4518,train1501,0,342,12,438,30.0
4519,train1501,342,408,41,438,30.0
4520,train1501,0,437,25,438,30.0
4521,train1502,71,96,9,311,30.0
4522,train1502,0,309,11,311,30.0
4523,train1503,0,296,12,298,30.0
4524,train1503,0,113,8,298,30.0
4525,train1504,0,366,21,371,30.0
4526,train1504,123,147,10,371,30.0
4527,train1504,192,239,1,371,30.0
4528,train1505,0,111,5,340,29.0
4529,train1505,0,111,21,340,29.0
4530,train1505,110,338,8,340,29.0
4531,train1506,65,232,24,233,30.0
4532,train1506,0,232,21,233,30.0
4533,train1506,88,127,8,233,30.0
4534,train1507,356,411,7,412,30.0
4535,train1507,0,411,19,412,30.0
4536,train1508,0,427,22,429,30.0
4537,train1508,0,427,24,429,30.0
4538,train1509,0,14,49,301,30.0
4539,train1509,0,300,21,301,30.0
4540,train1510,0,116,12,298,29.0
4541,train1510,116,150,48,298,29.0
4542,train1510,147,297,49,298,29.0
4543,train1510,20,223,7,298,29.0
4544,train1511,0,37,49,153,30.0
4545,train1511,10,39,7,153,30.0
4546,train1512,91,110,9,361,30.0
4547,train1512,0,359,21,361,30.0
4548,train1513,0,45,17,392,30.0
4549,train1513,0,390,17,392,30.0
4550,train1514,90,254,49,258,30.0
4551,train1514,98,135,1,258,30.0
4552,train1515,0,240,12,303,29.0
4553,train1515,272,302,30,303,29.0
4554,train1515,86,143,9,303,29.0
4555,train1516,0,338,24,339,30.0
4556,train1516,0,338,19,339,30.0
4557,train1517,0,110,17,344,30.0
4558,train1517,110,343,20,344,30.0
4559,train1518,0,182,19,423,30.0
4560,train1518,177,422,10,423,30.0
4561,train1519,0,365,24,366,30.0
4562,train1519,0,59,32,366,30.0
4563,train1519,191,269,32,366,30.0
4564,train1519,53,179,0,366,30.0
4565,train1520,75,203,22,384,29.0
4566,train1520,203,269,19,384,29.0
4567,train1521,158,221,10,321,30.0
4568,train1521,228,318,51,321,30.0
4569,train1522,32,59,9,220,30.0
4570,train1522,78,164,0,220,30.0
4571,train1522,162,200,7,220,30.0
4572,train1523,0,48,5,450,30.0
4573,train1523,50,90,6,450,30.0
4574,train1523,186,446,7,450,30.0
4575,train1523,0,446,25,450,30.0
4576,train1523,0,12,50,450,30.0
4577,train1523,12,330,51,450,30.0
4578,train1523,330,446,50,450,30.0
4579,train1524,0,90,19,425,30.0
4580,train1524,90,135,23,425,30.0
4581,train1524,135,303,19,425,30.0
4582,train1524,303,405,24,425,30.0
4583,train1524,393,423,9,425,30.0
4584,train1525,124,168,27,217,30.0
4585,train1525,106,198,8,217,30.0
4586,train1526,0,24,19,314,30.0
4587,train1526,30,312,19,314,30.0
4588,train1526,0,112,7,314,30.0
4589,train1527,0,38,30,349,30.0
4590,train1527,38,123,21,349,30.0
4591,train1527,126,232,24,349,30.0
4592,train1527,128,229,21,349,30.0
4593,train1527,234,348,21,349,30.0
4594,train1528,0,131,44,379,30.0
4595,train1528,188,377,0,379,30.0
4596,train1528,0,267,24,379,30.0
4597,train1528,0,377,24,379,30.0
4598,train1529,0,65,9,292,30.0
4599,train1529,63,147,10,292,30.0
4600,train1530,0,261,24,262,30.0
4601,train1530,0,55,9,262,30.0
4602,train1530,115,261,8,262,30.0
4603,train1530,0,38,22,262,30.0
4604,train1530,38,109,17,262,30.0
4605,train1531,0,383,19,384,30.0
4606,train1531,227,383,7,384,30.0
4607,train1532,2,54,9,231,30.0
4608,train1532,57,117,9,231,30.0
4609,train1533,0,372,24,373,30.0
4610,train1533,17,52,12,373,30.0
4611,train1533,57,90,32,373,30.0
4612,train1534,87,428,19,429,30.0
4613,train1534,0,386,1,429,30.0
4614,train1535,140,230,6,289,29.0
4615,train1535,0,288,21,289,29.0
4616,train1536,2,332,12,385,30.0
4617,train1536,276,331,7,385,30.0
4618,train1536,336,384,7,385,30.0
4619,train1537,0,428,8,430,30.0
4620,train1537,211,428,19,430,30.0
4621,train1538,0,348,21,349,30.0
4622,train1538,234,348,9,349,30.0
4623,train1539,159,212,0,357,30.0
4624,train1539,212,337,8,357,30.0
4625,train1540,0,375,21,377,30.0
4626,train1540,0,24,8,377,30.0
4627,train1541,120,342,11,347,30.0
4628,train1541,102,132,8,347,30.0
4629,train1541,265,306,8,347,30.0
4630,train1542,0,162,22,436,30.0
4631,train1542,159,233,49,436,30.0
4632,train1542,214,432,24,436,30.0
4633,train1543,0,281,21,283,30.0
4634,train1543,0,96,8,283,30.0
4635,train1544,0,56,22,231,30.0
4636,train1544,77,117,19,231,30.0
4637,train1544,128,230,19,231,30.0
4638,train1544,11,96,8,231,30.0
4639,train1544,86,152,9,231,30.0
4640,train1545,0,315,21,316,30.0
4641,train1545,0,18,8,316,30.0
4642,train1546,6,51,7,298,29.0
4643,train1546,91,151,8,298,29.0
4644,train1546,175,297,10,298,29.0
4645,train1546,1,297,11,298,29.0
4646,train1547,0,444,21,445,30.0
